url_path,views_total,views_unique
/demichie/elicipy,9,5
/demichie/elicipy/tree/main/ELICITATIONS,3,1
/demichie/elicipy/tree/main/ELICITATIONS/Cotopaxi/DATA,3,1
/demichie/elicipy/tree/main/ELICITATIONS/Cotopaxi,2,1
/demichie/elicipy/blob/main/ELICITATIONS/Cotopaxi/DATA/questionnaire.csv,1,1
/demichie/elicipy/blob/main/ELICITATIONS/Cotopaxi/DATA/target/questionnaire_2023_03_14_11_59_00_Output.csv,1,1
/demichie/elicipy/releases/tag/1.2.0,1,1
/demichie/elicipy/tree/main/ELICITATIONS/Cotopaxi/DATA/target,1,1
/demichie/elicipy/tree/main/ELICITATIONS/testWebform,1,1
/demichie/elicipy/tree/main/ELICITATIONS/testWebform/DATA,1,1
