url_path,views_total,views_unique
/demichie/elicipy,10,7
/demichie/elicipy/tree/main/ELICITATIONS,5,1
/demichie/elicipy/tree/main/ELICITATIONS/testWebform,4,1
/demichie/elicipy/tree/main/ELICITATIONS/testWebform/DATA,4,1
/demichie/elicipy/commit/086f22ef0410ee446b6387793f4dd31dd3c9567e,2,2
/demichie/elicipy/blob/main/ELICITATIONS/testWebform/DATA/questionnaire.csv,2,1
/demichie/elicipy/blob/main/requirements.txt,2,1
/demichie/elicipy/tree/main,2,1
/demichie/elicipy/blob/main/CODE_OF_CONDUCT.md,1,1
/demichie/elicipy/blob/main/CONTRIBUTING.md,1,1
