url_path,views_total,views_unique
/demichie/elicipy,9,4
/demichie/elicipy/tree/main/ELICITATIONS,7,2
/demichie/elicipy/tree/main,6,1
/demichie/elicipy/blob/main/ELICITATIONS/Cotopaxi/ElicipyDict.py,4,2
/demichie/elicipy/tree/main/ELICITATIONS/Cotopaxi,4,2
/demichie/elicipy/blob/main/README.md,2,2
/demichie/elicipy/blob/main/Elicipy.py,2,1
/demichie/elicipy/blob/main/ELICITATIONS/Cotopaxi/DATA/weights.csv,1,1
/demichie/elicipy/blob/main/streamlit_app.py,1,1
/demichie/elicipy/blob/main/tools.py,1,1
