url_path,views_total,views_unique
/demichie/elicipy,10,7
/demichie/elicipy/tree/main/ELICITATIONS,3,2
/demichie/elicipy/tree/main,2,1
/demichie/elicipy/tree/main/.github/workflows,2,1
/demichie/elicipy/blob/github-repo-stats/demichie/elicipy/latest-report/report.pdf,1,1
/demichie/elicipy/blob/main/ELICITATIONS/Cotopaxi/DATA/questionnaire.csv,1,1
/demichie/elicipy/blob/main/LICENSE,1,1
/demichie/elicipy/fork,1,1
/demichie/elicipy/tree/github-repo-stats,1,1
/demichie/elicipy/tree/github-repo-stats/demichie/elicipy,1,1
