url_path,views_total,views_unique
/demichie/elicipy,13,8
/demichie/elicipy/tree/main/ELICITATIONS,8,2
/demichie/elicipy/tree/main/ELICITATIONS/testWebform,5,2
/demichie/elicipy/tree/main/ELICITATIONS/testWebform/DATA,5,2
/demichie/elicipy/tree/main/ELICITATIONS/Cotopaxi,3,2
/demichie/elicipy/tree/main/ELICITATIONS/Cotopaxi/DATA,3,1
/demichie/elicipy/blob/main/ELICITATIONS/testWebform/DATA/questionnaire.csv,2,1
/demichie/elicipy/blob/main/requirements.txt,2,1
/demichie/elicipy/tree/main,2,1
/demichie/elicipy/blob/main/CODE_OF_CONDUCT.md,1,1
